"latnum","longnum","start","end","severity","cause","flood"
26.32311667,89.09908333,NA,NA,NA,NA,"All Households"
26.32308333,89.09893333,NA,NA,NA,NA,"All Households"
26.32063333,89.10496667,NA,NA,NA,NA,"All Households"
26.32111667,89.10811667,NA,NA,NA,NA,"All Households"
23.07558333,90.29046667,NA,NA,NA,NA,"All Households"
23.07563333,90.29256667,NA,NA,NA,NA,"All Households"
23.0752,90.29251667,NA,NA,NA,NA,"All Households"
23.0737,90.2913,NA,NA,NA,NA,"All Households"
23.06733333,90.28338333,NA,NA,NA,NA,"All Households"
23.05866667,90.28336667,NA,NA,NA,NA,"All Households"
23.06223333,90.28236667,NA,NA,NA,NA,"All Households"
23.19876667,90.09623333,NA,NA,NA,NA,"All Households"
23.19926667,90.09613333,NA,NA,NA,NA,"All Households"
23.19958333,90.0962,NA,NA,NA,NA,"All Households"
23.1996,90.09641667,NA,NA,NA,NA,"All Households"
23.20126667,90.09635,NA,NA,NA,NA,"All Households"
23.20178333,90.0964,NA,NA,NA,NA,"All Households"
23.37565,90.27715,NA,NA,NA,NA,"All Households"
23.37348333,90.22985,NA,NA,NA,NA,"All Households"
23.37541667,90.2293,NA,NA,NA,NA,"All Households"
23.377,90.23056667,NA,NA,NA,NA,"All Households"
23.37988333,90.22995,NA,NA,NA,NA,"All Households"
23.52991667,89.44658333,NA,NA,NA,NA,"All Households"
23.53098333,89.44445,NA,NA,NA,NA,"All Households"
23.53185,89.44168333,NA,NA,NA,NA,"All Households"
23.53108333,89.44383333,NA,NA,NA,NA,"All Households"
23.30158333,89.47848333,NA,NA,NA,NA,"All Households"
23.29968333,89.47671667,NA,NA,NA,NA,"All Households"
23.29996667,89.47486667,NA,NA,NA,NA,"All Households"
23.30058333,89.47773333,NA,NA,NA,NA,"All Households"
23.30223333,89.477,NA,NA,NA,NA,"All Households"
23.91763333,89.81315,NA,NA,NA,NA,"All Households"
23.91653333,89.81551667,NA,NA,NA,NA,"All Households"
23.90095,89.80098333,NA,NA,NA,NA,"All Households"
23.9152,89.81733333,NA,NA,NA,NA,"All Households"
23.91435,89.81706667,NA,NA,NA,NA,"All Households"
23.90895,89.81408333,NA,NA,NA,NA,"All Households"
23.6644,89.94303333,NA,NA,NA,NA,"All Households"
23.6507,89.9339,NA,NA,NA,NA,"All Households"
23.65018333,89.91678333,NA,NA,NA,NA,"All Households"
23.66398333,89.93838333,NA,NA,NA,NA,"All Households"
23.65965,89.93681667,NA,NA,NA,NA,"All Households"
23.63403333,89.91763333,NA,NA,NA,NA,"All Households"
23.65868333,89.93628333,NA,NA,NA,NA,"All Households"
23.91448333,90.06188333,NA,NA,NA,NA,"All Households"
23.91448333,90.0617,NA,NA,NA,NA,"All Households"
23.91331667,90.06258333,NA,NA,NA,NA,"All Households"
23.91388333,90.06226667,NA,NA,NA,NA,"All Households"
23.9144,90.06068333,NA,NA,NA,NA,"All Households"
23.9085,90.05073333,NA,NA,NA,NA,"All Households"
23.7616,90.2366,NA,NA,NA,NA,"All Households"
23.71166667,90.23703333,NA,NA,NA,NA,"All Households"
23.71338333,90.23593333,NA,NA,NA,NA,"All Households"
23.71226667,90.22085,NA,NA,NA,NA,"All Households"
23.70073333,90.23351667,NA,NA,NA,NA,"All Households"
23.71621667,90.23011667,NA,NA,NA,NA,"All Households"
23.71608333,90.23076667,NA,NA,NA,NA,"All Households"
23.71605,90.23068333,NA,NA,NA,NA,"All Households"
23.70071667,90.23358333,NA,NA,NA,NA,"All Households"
23.71578333,90.23103333,NA,NA,NA,NA,"All Households"
23.84866667,88.72886667,NA,NA,NA,NA,"All Households"
23.84763333,88.73011667,NA,NA,NA,NA,"All Households"
23.84613333,88.73315,NA,NA,NA,NA,"All Households"
23.84516667,88.73486667,NA,NA,NA,NA,"All Households"
23.84621667,88.733,NA,NA,NA,NA,"All Households"
23.84661667,88.73236667,NA,NA,NA,NA,"All Households"
24.72235,92.122,NA,NA,NA,NA,"All Households"
24.72236667,92.12203333,NA,NA,NA,NA,"All Households"
24.72283333,92.12508333,NA,NA,NA,NA,"All Households"
24.72225,92.12695,NA,NA,NA,NA,"All Households"
24.72186667,92.12528333,NA,NA,NA,NA,"All Households"
24.72313333,92.12028333,NA,NA,NA,NA,"All Households"
24.20965,91.86601667,NA,NA,NA,NA,"All Households"
24.20886667,91.86511667,NA,NA,NA,NA,"All Households"
24.21583333,91.86191667,NA,NA,NA,NA,"All Households"
24.20911667,91.86635,NA,NA,NA,NA,"All Households"
24.2082,91.86655,NA,NA,NA,NA,"All Households"
24.64315,91.99103333,NA,NA,NA,NA,"All Households"
24.64156667,91.99508333,NA,NA,NA,NA,"All Households"
24.64315,91.99103333,NA,NA,NA,NA,"All Households"
24.64355,91.99085,NA,NA,NA,NA,"All Households"
24.64211667,91.99441667,NA,NA,NA,NA,"All Households"
24.64211667,91.99441667,NA,NA,NA,NA,"All Households"
24.63866667,91.99088333,NA,NA,NA,NA,"All Households"
24.63866667,91.99088333,NA,NA,NA,NA,"All Households"
24.63911667,91.99223333,NA,NA,NA,NA,"All Households"
24.64143333,91.99441667,NA,NA,NA,NA,"All Households"
24.42733333,92.01921667,NA,NA,NA,NA,"All Households"
24.42743333,92.0171,NA,NA,NA,NA,"All Households"
24.42745,92.01711667,NA,NA,NA,NA,"All Households"
24.4284,92.02528333,NA,NA,NA,NA,"All Households"
24.4284,92.02528333,NA,NA,NA,NA,"All Households"
24.42995,92.0249,NA,NA,NA,NA,"All Households"
24.4315,92.02316667,NA,NA,NA,NA,"All Households"
24.43173333,92.018,NA,NA,NA,NA,"All Households"
24.4312,92.0192,NA,NA,NA,NA,"All Households"
24.43155,92.01625,NA,NA,NA,NA,"All Households"
24.42663333,92.01821667,NA,NA,NA,NA,"All Households"
24.42326667,92.01715,NA,NA,NA,NA,"All Households"
24.54046667,91.83365,NA,NA,NA,NA,"All Households"
24.47235,91.80148333,NA,NA,NA,NA,"All Households"
24.47225,91.80025,NA,NA,NA,NA,"All Households"
24.47526667,91.79551667,NA,NA,NA,NA,"All Households"
24.4766,91.82736667,NA,NA,NA,NA,"All Households"
24.48303333,91.86536667,NA,NA,NA,NA,"All Households"
24.48483333,91.86621667,NA,NA,NA,NA,"All Households"
24.48411667,91.86815,NA,NA,NA,NA,"All Households"
24.4854,91.86763333,NA,NA,NA,NA,"All Households"
24.54048333,91.88366667,NA,NA,NA,NA,"All Households"
24.4854,91.86986667,NA,NA,NA,NA,"All Households"
24.48528333,91.8703,NA,NA,NA,NA,"All Households"
24.4844,91.8749,NA,NA,NA,NA,"All Households"
24.4841,91.86683333,NA,NA,NA,NA,"All Households"
24.48528333,91.8703,NA,NA,NA,NA,"All Households"
24.28305,91.72938333,NA,NA,NA,NA,"All Households"
24.28305,91.72938333,NA,NA,NA,NA,"All Households"
24.28638333,91.73003333,NA,NA,NA,NA,"All Households"
24.28608333,91.73001667,NA,NA,NA,NA,"All Households"
24.28248333,91.72918333,NA,NA,NA,NA,"All Households"
24.28553333,91.73091667,NA,NA,NA,NA,"All Households"
24.28458333,91.73041667,NA,NA,NA,NA,"All Households"
24.28515,91.73013333,NA,NA,NA,NA,"All Households"
24.2751,91.6711,NA,NA,NA,NA,"All Households"
24.27075,91.67191667,NA,NA,NA,NA,"All Households"
24.27241667,91.6708,NA,NA,NA,NA,"All Households"
24.27205,91.67078333,NA,NA,NA,NA,"All Households"
24.27591667,91.67166667,NA,NA,NA,NA,"All Households"
24.27501667,91.67103333,NA,NA,NA,NA,"All Households"
24.27571667,91.67225,NA,NA,NA,NA,"All Households"
24.27571667,91.67225,NA,NA,NA,NA,"All Households"
23.57178333,90.62845,NA,NA,NA,NA,"All Households"
23.573,90.62868333,NA,NA,NA,NA,"All Households"
23.573,90.63393333,NA,NA,NA,NA,"All Households"
23.573,90.63393333,NA,NA,NA,NA,"All Households"
23.57253333,90.63231667,NA,NA,NA,NA,"All Households"
23.5721,90.63211667,NA,NA,NA,NA,"All Households"
23.5714,90.63208333,NA,NA,NA,NA,"All Households"
23.55111667,90.51221667,NA,NA,NA,NA,"All Households"
23.5506,90.51236667,NA,NA,NA,NA,"All Households"
23.5499,90.51353333,NA,NA,NA,NA,"All Households"
23.54818333,90.51356667,NA,NA,NA,NA,"All Households"
23.5444,90.18208333,NA,NA,NA,NA,"All Households"
23.5852,90.1527,NA,NA,NA,NA,"All Households"
23.5448,90.18201667,NA,NA,NA,NA,"All Households"
23.5448,90.18201667,NA,NA,NA,NA,"All Households"
23.5456,90.18188333,NA,NA,NA,NA,"All Households"
23.54595,90.18253333,NA,NA,NA,NA,"All Households"
23.54623333,90.1819,NA,NA,NA,NA,"All Households"
23.54661667,90.1817,NA,NA,NA,NA,"All Households"
23.5463,90.182,NA,NA,NA,NA,"All Households"
23.44528333,90.46206667,NA,NA,NA,NA,"All Households"
24.46396667,90.33521667,NA,NA,NA,NA,"All Households"
24.4668,90.33196667,NA,NA,NA,NA,"All Households"
24.46388333,90.33516667,NA,NA,NA,NA,"All Households"
24.46445,90.32908333,NA,NA,NA,NA,"All Households"
24.47155,90.32983333,NA,NA,NA,NA,"All Households"
24.47,90.32921667,NA,NA,NA,NA,"All Households"
24.46816667,90.3173,NA,NA,NA,NA,"All Households"
24.46955,90.3275,NA,NA,NA,NA,"All Households"
24.59808333,90.26201667,NA,NA,NA,NA,"All Households"
24.60445,90.26203333,NA,NA,NA,NA,"All Households"
24.6006,90.26196667,NA,NA,NA,NA,"All Households"
24.6043,90.26061667,NA,NA,NA,NA,"All Households"
24.60721667,90.2561,NA,NA,NA,NA,"All Households"
24.60776667,90.25713333,NA,NA,NA,NA,"All Households"
24.5808,90.33245,NA,NA,NA,NA,"All Households"
24.58126667,90.33201667,NA,NA,NA,NA,"All Households"
24.57081667,90.33236667,NA,NA,NA,NA,"All Households"
24.5729,90.33646667,NA,NA,NA,NA,"All Households"
24.3867,90.62883333,NA,NA,NA,NA,"All Households"
24.38328333,90.62328333,NA,NA,NA,NA,"All Households"
24.38446667,90.62861667,NA,NA,NA,NA,"All Households"
24.79766667,90.69728333,NA,NA,NA,NA,"All Households"
24.7974,90.69778333,NA,NA,NA,NA,"All Households"
24.79083333,90.68411667,NA,NA,NA,NA,"All Households"
24.79535,90.69576667,NA,NA,NA,NA,"All Households"
24.79616667,90.69481667,NA,NA,NA,NA,"All Households"
24.79706667,90.69608333,NA,NA,NA,NA,"All Households"
24.79523333,90.70006667,NA,NA,NA,NA,"All Households"
24.79463333,90.70073333,NA,NA,NA,NA,"All Households"
24.79476667,90.70553333,NA,NA,NA,NA,"All Households"
24.79678333,90.706,NA,NA,NA,NA,"All Households"
25.07426667,90.2911,NA,NA,NA,NA,"All Households"
25.07211667,90.28735,NA,NA,NA,NA,"All Households"
25.06588333,90.28955,NA,NA,NA,NA,"All Households"
25.07175,90.29193333,NA,NA,NA,NA,"All Households"
25.0735,90.28711667,NA,NA,NA,NA,"All Households"
25.0703,90.28888333,NA,NA,NA,NA,"All Households"
25.07085,90.28721667,NA,NA,NA,NA,"All Households"
24.71501667,90.64015,NA,NA,NA,NA,"All Households"
24.7157,90.64071667,NA,NA,NA,NA,"All Households"
24.71416667,90.63866667,NA,NA,NA,NA,"All Households"
24.7137,90.64143333,NA,NA,NA,NA,"All Households"
24.71103333,90.63358333,NA,NA,NA,NA,"All Households"
24.71888333,90.6383,NA,NA,NA,NA,"All Households"
24.74283333,90.35063333,NA,NA,NA,NA,"All Households"
24.75038333,90.36193333,NA,NA,NA,NA,"All Households"
24.75168333,90.35861667,NA,NA,NA,NA,"All Households"
24.75153333,90.35835,NA,NA,NA,NA,"All Households"
24.75166667,90.35861667,NA,NA,NA,NA,"All Households"
24.75298333,90.35335,NA,NA,NA,NA,"All Households"
24.75298333,90.35335,NA,NA,NA,NA,"All Households"
24.75291667,90.35306667,NA,NA,NA,NA,"All Households"
24.75285,90.3577,NA,NA,NA,NA,"All Households"
24.75253333,90.357,NA,NA,NA,NA,"All Households"
24.6718,90.18235,NA,NA,NA,NA,"All Households"
24.66591667,90.17876667,NA,NA,NA,NA,"All Households"
24.66715,90.1801,NA,NA,NA,NA,"All Households"
24.66746667,90.17781667,NA,NA,NA,NA,"All Households"
24.66793333,90.17646667,NA,NA,NA,NA,"All Households"
24.66498333,90.17585,NA,NA,NA,NA,"All Households"
24.66973333,90.18218333,NA,NA,NA,NA,"All Households"
24.56295,90.57186667,NA,NA,NA,NA,"All Households"
24.56213333,90.56925,NA,NA,NA,NA,"All Households"
24.55698333,90.57595,NA,NA,NA,NA,"All Households"
24.55971667,90.57665,NA,NA,NA,NA,"All Households"
24.96666667,90.45071667,NA,NA,NA,NA,"All Households"
24.96946667,90.46168333,NA,NA,NA,NA,"All Households"
24.96968333,90.46378333,NA,NA,NA,NA,"All Households"
24.97386667,90.46453333,NA,NA,NA,NA,"All Households"
24.98061667,90.35643333,NA,NA,NA,NA,"All Households"
24.98146667,90.35513333,NA,NA,NA,NA,"All Households"
24.98076667,90.35351667,NA,NA,NA,NA,"All Households"
24.97936667,90.35435,NA,NA,NA,NA,"All Households"
24.9755,90.35058333,NA,NA,NA,NA,"All Households"
24.98218333,90.35908333,NA,NA,NA,NA,"All Households"
24.98256667,90.35905,NA,NA,NA,NA,"All Households"
24.64645,90.3616,NA,NA,NA,NA,"All Households"
24.64241667,90.3604,NA,NA,NA,NA,"All Households"
24.64926667,90.35921667,NA,NA,NA,NA,"All Households"
24.64823333,90.35861667,NA,NA,NA,NA,"All Households"
24.64836667,90.35746667,NA,NA,NA,NA,"All Households"
24.67683333,88.95575,NA,NA,NA,NA,"All Households"
24.67621667,88.95581667,NA,NA,NA,NA,"All Households"
24.67481667,88.9562,NA,NA,NA,NA,"All Households"
24.67465,88.95653333,NA,NA,NA,NA,"All Households"
24.67531667,88.95705,NA,NA,NA,NA,"All Households"
24.67531667,88.95705,NA,NA,NA,NA,"All Households"
24.68993333,88.83906667,NA,NA,NA,NA,"All Households"
24.69105,88.8404,NA,NA,NA,NA,"All Households"
24.68993333,88.84221667,NA,NA,NA,NA,"All Households"
24.90883333,88.7506,NA,NA,NA,NA,"All Households"
24.91721667,88.75941667,NA,NA,NA,NA,"All Households"
24.9155,88.75836667,NA,NA,NA,NA,"All Households"
24.9155,88.75836667,NA,NA,NA,NA,"All Households"
24.91488333,88.75731667,NA,NA,NA,NA,"All Households"
24.79758333,88.50988333,NA,NA,NA,NA,"All Households"
24.79711667,88.50918333,NA,NA,NA,NA,"All Households"
24.79016667,88.50058333,NA,NA,NA,NA,"All Households"
24.7945,88.50963333,NA,NA,NA,NA,"All Households"
24.79488333,88.50998333,NA,NA,NA,NA,"All Households"
24.72216667,88.93695,NA,NA,NA,NA,"All Households"
24.72268333,88.93776667,NA,NA,NA,NA,"All Households"
24.72311667,88.93791667,NA,NA,NA,NA,"All Households"
24.72568333,88.9381,NA,NA,NA,NA,"All Households"
24.72801667,88.93756667,NA,NA,NA,NA,"All Households"
24.7235,88.93361667,NA,NA,NA,NA,"All Households"
23.02626667,89.71896667,NA,NA,NA,NA,"All Households"
23.029,89.71628333,NA,NA,NA,NA,"All Households"
23.02428333,89.72246667,NA,NA,NA,NA,"All Households"
23.02541667,89.7207,NA,NA,NA,NA,"All Households"
23.0249,89.71946667,NA,NA,NA,NA,"All Households"
23.02266667,89.71918333,NA,NA,NA,NA,"All Households"
23.20831667,89.45541667,NA,NA,NA,NA,"All Households"
23.202,89.43353333,NA,NA,NA,NA,"All Households"
23.756,90.61726667,NA,NA,NA,NA,"All Households"
23.78251667,90.614,NA,NA,NA,NA,"All Households"
23.78483333,90.61783333,NA,NA,NA,NA,"All Households"
23.7849,90.61561667,NA,NA,NA,NA,"All Households"
23.78496667,90.61508333,NA,NA,NA,NA,"All Households"
23.7885,90.61071667,NA,NA,NA,NA,"All Households"
23.78576667,90.62231667,NA,NA,NA,NA,"All Households"
23.75665,90.60243333,NA,NA,NA,NA,"All Households"
23.75611667,90.60445,NA,NA,NA,NA,"All Households"
23.75366667,90.60025,NA,NA,NA,NA,"All Households"
23.75035,90.60013333,NA,NA,NA,NA,"All Households"
23.75526667,90.6051,NA,NA,NA,NA,"All Households"
23.75275,90.61146667,NA,NA,NA,NA,"All Households"
23.75378333,90.6094,NA,NA,NA,NA,"All Households"
23.753,90.60051667,NA,NA,NA,NA,"All Households"
23.8877,90.58416667,NA,NA,NA,NA,"All Households"
23.88663333,90.58475,NA,NA,NA,NA,"All Households"
23.88821667,90.58341667,NA,NA,NA,NA,"All Households"
23.88813333,90.58343333,NA,NA,NA,NA,"All Households"
23.8855,90.58343333,NA,NA,NA,NA,"All Households"
23.88566667,90.58346667,NA,NA,NA,NA,"All Households"
23.88718333,90.58471667,NA,NA,NA,NA,"All Households"
23.88481667,90.58336667,NA,NA,NA,NA,"All Households"
24.06376667,90.85098333,NA,NA,NA,NA,"All Households"
24.06618333,90.85078333,NA,NA,NA,NA,"All Households"
24.0676,90.84188333,NA,NA,NA,NA,"All Households"
24.06721667,90.84176667,NA,NA,NA,NA,"All Households"
24.05756667,90.85178333,NA,NA,NA,NA,"All Households"
24.06371667,90.85016667,NA,NA,NA,NA,"All Households"
24.06431667,90.84158333,NA,NA,NA,NA,"All Households"
24.06495,90.83963333,NA,NA,NA,NA,"All Households"
24.06233333,90.84038333,NA,NA,NA,NA,"All Households"
24.1706,90.74863333,NA,NA,NA,NA,"All Households"
24.16835,90.74901667,NA,NA,NA,NA,"All Households"
24.17833333,90.74631667,NA,NA,NA,NA,"All Households"
23.83083333,90.66933333,NA,NA,NA,NA,"All Households"
23.82998333,90.6673,NA,NA,NA,NA,"All Households"
23.9565,90.66708333,NA,NA,NA,NA,"All Households"
23.96086667,90.67446667,NA,NA,NA,NA,"All Households"
23.96113333,90.67441667,NA,NA,NA,NA,"All Households"
23.95941667,90.66786667,NA,NA,NA,NA,"All Households"
23.95673333,90.66981667,NA,NA,NA,NA,"All Households"
23.99688333,90.8574,NA,NA,NA,NA,"All Households"
23.99556667,90.85396667,NA,NA,NA,NA,"All Households"
23.99516667,90.85283333,NA,NA,NA,NA,"All Households"
23.99388333,90.85233333,NA,NA,NA,NA,"All Households"
23.98983333,90.85013333,NA,NA,NA,NA,"All Households"
23.9955,90.85395,NA,NA,NA,NA,"All Households"
23.99196667,90.85105,NA,NA,NA,NA,"All Households"
23.99373333,90.85215,NA,NA,NA,NA,"All Households"
23.99753333,90.85706667,NA,NA,NA,NA,"All Households"
23.99036667,90.85763333,NA,NA,NA,NA,"All Households"
23.99068333,90.85728333,NA,NA,NA,NA,"All Households"
24.06001667,90.71156667,NA,NA,NA,NA,"All Households"
24.056,90.7007,NA,NA,NA,NA,"All Households"
24.06165,90.70885,NA,NA,NA,NA,"All Households"
24.06221667,90.70826667,NA,NA,NA,NA,"All Households"
24.05905,90.70993333,NA,NA,NA,NA,"All Households"
24.05873333,90.71496667,NA,NA,NA,NA,"All Households"
24.06061667,90.71133333,NA,NA,NA,NA,"All Households"
24.05548333,90.71436667,NA,NA,NA,NA,"All Households"
24.24866667,89.21745,NA,NA,NA,NA,"All Households"
24.24283333,89.20085,NA,NA,NA,NA,"All Households"
24.24266667,89.20081667,NA,NA,NA,NA,"All Households"
24.23416667,89.20065,NA,NA,NA,NA,"All Households"
24.24388333,89.21371667,NA,NA,NA,NA,"All Households"
24.24431667,89.2112,NA,NA,NA,NA,"All Households"
24.24406667,89.2117,NA,NA,NA,NA,"All Households"
24.24195,89.21028333,NA,NA,NA,NA,"All Households"
24.24258333,89.21316667,NA,NA,NA,NA,"All Households"
24.40365,89.01161667,NA,NA,NA,NA,"All Households"
24.40328333,89.01333333,NA,NA,NA,NA,"All Households"
24.40183333,89.0008,NA,NA,NA,NA,"All Households"
24.40485,89.03285,NA,NA,NA,NA,"All Households"
24.40433333,89.00091667,NA,NA,NA,NA,"All Households"
24.40411667,89.01798333,NA,NA,NA,NA,"All Households"
24.40486667,89.01736667,NA,NA,NA,NA,"All Households"
24.40366667,89.01723333,NA,NA,NA,NA,"All Households"
24.4025,89.01726667,NA,NA,NA,NA,"All Households"
24.44403333,89.18601667,NA,NA,NA,NA,"All Households"
24.43538333,89.18271667,NA,NA,NA,NA,"All Households"
24.44358333,89.18271667,NA,NA,NA,NA,"All Households"
24.43996667,89.18668333,NA,NA,NA,NA,"All Households"
24.43076667,89.17913333,NA,NA,NA,NA,"All Households"
24.44403333,89.18265,NA,NA,NA,NA,"All Households"
24.43043333,89.17861667,NA,NA,NA,NA,"All Households"
24.44341667,89.18378333,NA,NA,NA,NA,"All Households"
24.74181667,88.45563333,NA,NA,NA,NA,"All Households"
24.74113333,88.4565,NA,NA,NA,NA,"All Households"
24.7376,88.45623333,NA,NA,NA,NA,"All Households"
24.73915,88.45645,NA,NA,NA,NA,"All Households"
24.74133333,88.45538333,NA,NA,NA,NA,"All Households"
24.74026667,88.45538333,NA,NA,NA,NA,"All Households"
24.73758333,88.45576667,NA,NA,NA,NA,"All Households"
24.73665,88.45968333,NA,NA,NA,NA,"All Households"
24.73763333,88.45993333,NA,NA,NA,NA,"All Households"
24.73711667,88.45788333,NA,NA,NA,NA,"All Households"
24.7355,88.45046667,NA,NA,NA,NA,"All Households"
24.72066667,88.18353333,NA,NA,NA,NA,"All Households"
24.72258333,88.1871,NA,NA,NA,NA,"All Households"
24.7227,88.18825,NA,NA,NA,NA,"All Households"
24.72141667,88.18541667,NA,NA,NA,NA,"All Households"
24.8785,90.84258333,NA,NA,NA,NA,"All Households"
24.88021667,90.84245,NA,NA,NA,NA,"All Households"
24.88155,90.84178333,NA,NA,NA,NA,"All Households"
24.8844,90.84323333,NA,NA,NA,NA,"All Households"
24.88748333,90.84663333,NA,NA,NA,NA,"All Households"
24.88866667,90.84586667,NA,NA,NA,NA,"All Households"
24.88865,90.84628333,NA,NA,NA,NA,"All Households"
24.8863,90.84665,NA,NA,NA,NA,"All Households"
24.88445,90.84781667,NA,NA,NA,NA,"All Households"
24.992,90.76731667,NA,NA,NA,NA,"All Households"
24.99915,90.77665,NA,NA,NA,NA,"All Households"
25.0021,90.7747,NA,NA,NA,NA,"All Households"
25.00233333,90.76698333,NA,NA,NA,NA,"All Households"
25.00318333,90.76786667,NA,NA,NA,NA,"All Households"
25.00405,90.76745,NA,NA,NA,NA,"All Households"
25.00241667,90.77021667,NA,NA,NA,NA,"All Households"
25.0013,90.77008333,NA,NA,NA,NA,"All Households"
25.00083333,90.7699,NA,NA,NA,NA,"All Households"
24.99233333,90.76686667,NA,NA,NA,NA,"All Households"
24.68456667,90.73756667,NA,NA,NA,NA,"All Households"
24.68651667,90.73861667,NA,NA,NA,NA,"All Households"
24.68823333,90.73821667,NA,NA,NA,NA,"All Households"
24.69243333,90.73928333,NA,NA,NA,NA,"All Households"
24.6932,90.73763333,NA,NA,NA,NA,"All Households"
24.6913,90.7356,NA,NA,NA,NA,"All Households"
24.86483333,90.98645,NA,NA,NA,NA,"All Households"
24.8584,90.98645,NA,NA,NA,NA,"All Households"
24.8567,90.98701667,NA,NA,NA,NA,"All Households"
24.85653333,90.98636667,NA,NA,NA,NA,"All Households"
24.85631667,90.9853,NA,NA,NA,NA,"All Households"
24.85593333,90.98606667,NA,NA,NA,NA,"All Households"
24.853,90.9836,NA,NA,NA,NA,"All Households"
24.85298333,90.98548333,NA,NA,NA,NA,"All Households"
24.85381667,90.98651667,NA,NA,NA,NA,"All Households"
24.90085,90.6893,NA,NA,NA,NA,"All Households"
24.88431667,90.68376667,NA,NA,NA,NA,"All Households"
24.9,90.68376667,NA,NA,NA,NA,"All Households"
24.90415,90.69706667,NA,NA,NA,NA,"All Households"
24.9052,90.69595,NA,NA,NA,NA,"All Households"
24.86743333,90.6524,NA,NA,NA,NA,"All Households"
24.86716667,90.65015,NA,NA,NA,NA,"All Households"
24.85966667,90.65006667,NA,NA,NA,NA,"All Households"
24.86623333,90.64831667,NA,NA,NA,NA,"All Households"
24.86491667,90.65058333,NA,NA,NA,NA,"All Households"
24.8643,90.64948333,NA,NA,NA,NA,"All Households"
24.857,90.65005,NA,NA,NA,NA,"All Households"
24.85733333,90.65003333,NA,NA,NA,NA,"All Households"
26.25875,88.81091667,NA,NA,NA,NA,"All Households"
26.26161667,88.8097,NA,NA,NA,NA,"All Households"
26.25771667,88.81065,NA,NA,NA,NA,"All Households"
26.25488333,88.81011667,NA,NA,NA,NA,"All Households"
26.25545,88.81123333,NA,NA,NA,NA,"All Households"
26.25585,88.81033333,NA,NA,NA,NA,"All Households"
26.24316667,88.80068333,NA,NA,NA,NA,"All Households"
26.25245,88.80968333,NA,NA,NA,NA,"All Households"
25.8715,89.08378333,NA,NA,NA,NA,"All Households"
25.8715,89.08378333,NA,NA,NA,NA,"All Households"
25.87501667,89.09126667,NA,NA,NA,NA,"All Households"
25.87248333,89.09188333,NA,NA,NA,NA,"All Households"
25.8731,89.09153333,NA,NA,NA,NA,"All Households"
25.87621667,89.09356667,NA,NA,NA,NA,"All Households"
25.8759,89.09315,NA,NA,NA,NA,"All Households"
25.87575,89.09126667,NA,NA,NA,NA,"All Households"
25.786,88.95356667,NA,NA,NA,NA,"All Households"
25.77466667,88.93423333,NA,NA,NA,NA,"All Households"
25.78683333,88.95233333,NA,NA,NA,NA,"All Households"
25.78931667,88.94906667,NA,NA,NA,NA,"All Households"
25.789,88.95185,NA,NA,NA,NA,"All Households"
25.78716667,88.95003333,NA,NA,NA,NA,"All Households"
25.7865,88.9501,NA,NA,NA,NA,"All Households"
25.78605,88.95265,NA,NA,NA,NA,"All Households"
25.78215,88.94896667,NA,NA,NA,NA,"All Households"
25.78553333,88.95188333,NA,NA,NA,NA,"All Households"
22.94168333,91.04273333,NA,NA,NA,NA,"All Households"
22.93978333,91.04066667,NA,NA,NA,NA,"All Households"
22.93866667,91.03423333,NA,NA,NA,NA,"All Households"
22.93623333,91.04001667,NA,NA,NA,NA,"All Households"
22.93633333,91.034,NA,NA,NA,NA,"All Households"
23.09021667,91.01236667,NA,NA,NA,NA,"All Households"
23.08751667,91.01466667,NA,NA,NA,NA,"All Households"
23.08878333,91.01321667,NA,NA,NA,NA,"All Households"
23.08751667,91.01478333,NA,NA,NA,NA,"All Households"
23.0872,91.01356667,NA,NA,NA,NA,"All Households"
23.08885,91.01503333,NA,NA,NA,NA,"All Households"
23.08963333,91.01895,NA,NA,NA,NA,"All Households"
23.09066667,91.0007,NA,NA,NA,NA,"All Households"
22.3611,91.1165,NA,NA,NA,NA,"All Households"
22.36035,91.10581667,NA,NA,NA,NA,"All Households"
22.35968333,91.09843333,NA,NA,NA,NA,"All Households"
22.35955,91.10538333,NA,NA,NA,NA,"All Households"
22.36026667,91.09788333,NA,NA,NA,NA,"All Households"
22.36126667,91.10061667,NA,NA,NA,NA,"All Households"
22.99218333,91.2404,NA,NA,NA,NA,"All Households"
22.99263333,91.2369,NA,NA,NA,NA,"All Households"
22.98866667,91.2335,NA,NA,NA,NA,"All Households"
22.99245,91.23711667,NA,NA,NA,NA,"All Households"
22.98716667,91.2335,NA,NA,NA,NA,"All Households"
22.99098333,91.23681667,NA,NA,NA,NA,"All Households"
22.98968333,91.23626667,NA,NA,NA,NA,"All Households"
22.9904,91.23883333,NA,NA,NA,NA,"All Households"
22.8562,90.94313333,NA,NA,NA,NA,"All Households"
22.86205,90.94608333,NA,NA,NA,NA,"All Households"
22.85915,90.9452,NA,NA,NA,NA,"All Households"
22.86136667,90.94535,NA,NA,NA,NA,"All Households"
22.85238333,90.94745,NA,NA,NA,NA,"All Households"
22.85163333,90.9493,NA,NA,NA,NA,"All Households"
24.0197,89.62641667,NA,NA,NA,NA,"All Households"
24.01858333,89.62695,NA,NA,NA,NA,"All Households"
24.0207,89.62685,NA,NA,NA,NA,"All Households"
